":START_ID",":END_ID",":TYPE" 
"3514","5833","1"
"3447","5833","1"
"2597","5833","1"
"3174","5833","1"
"3597","5833","1"
"3199","5834","1"
"3934","5834","1"
"2325","5834","1"
"2595","5834","1"
"2959","5834","1"
"2660","5835","1"
"3551","5835","1"
"3095","5836","1"
"2065","5836","1"
"2775","5836","1"
"2600","5837","1"
"2013","5837","1"
"3780","5838","1"
"2789","5838","1"
"2074","5838","1"
"2291","5838","1"
"2168","5839","1"
"3754","5839","1"
"3569","5839","1"
"3038","5840","1"
"3074","5840","1"
"3976","5840","1"
"2310","5840","1"
"3497","5840","1"
"3088","5841","1"
"2166","5842","1"
"3936","5842","1"
"2489","5843","1"
"3363","5843","1"
"2666","5843","1"
"3677","5843","1"
"2777","5843","1"
"2706","5844","1"
"2795","5844","1"
"3091","5844","1"
"3767","5844","1"
"3497","5845","1"
"3690","5845","1"
"2814","5845","1"
"2021","5846","1"
"3169","5847","1"
"2413","5847","1"
"2198","5847","1"
"3914","5847","1"
"3421","5848","1"
"3680","5849","1"
"2780","5850","1"
"3286","5850","1"
"3932","5850","1"
"2684","5850","1"
"3158","5850","1"
"3192","5851","1"
"2233","5851","1"
"2356","5851","1"
"2310","5851","1"
"3567","5852","1"
"2292","5852","1"
"3583","5852","1"
"3585","5852","1"
"2844","5853","1"
"3539","5853","1"
"3404","5853","1"
"3331","5853","1"
"3406","5853","1"
"2809","5854","1"
"2824","5854","1"
"3509","5855","1"
"2311","5855","1"
"3677","5855","1"
"3250","5856","1"
"3545","5856","1"
"3793","5857","1"
"3207","5858","1"
"2035","5858","1"
"2543","5859","1"
"2738","5859","1"
"2886","5859","1"
"2738","5859","1"
"2277","5859","1"
"3255","5860","1"
"2011","5860","1"
"3351","5860","1"
"2523","5861","1"
"3025","5861","1"
"2673","5862","1"
"3210","5862","1"
"2007","5862","1"
"3303","5862","1"
"2810","5863","1"
"3547","5863","1"
"2481","5863","1"
"3658","5864","1"
"2669","5864","1"
"2180","5864","1"
"2340","5864","1"
"2737","5865","1"
"3446","5866","1"
"3823","5866","1"
"2729","5866","1"
"2755","5866","1"
"3562","5867","1"
"2708","5867","1"
"3852","5867","1"
"2912","5867","1"
"3828","5868","1"
"2833","5868","1"
"2812","5868","1"
"3920","5869","1"
"3327","5870","1"
"2010","5870","1"
"2735","5870","1"
"3347","5871","1"
"2750","5872","1"
"2396","5873","1"
"3105","5873","1"
"2442","5874","1"
"3995","5875","1"
"2958","5876","1"
"2170","5876","1"
"3606","5876","1"
"3566","5876","1"
"2770","5877","1"
"3342","5878","1"
"2400","5878","1"
"3713","5878","1"
"3861","5878","1"
"3825","5879","1"
"2034","5880","1"
"2807","5880","1"
"2069","5880","1"
"2028","5880","1"
"2668","5880","1"
"2714","5881","1"
"3665","5881","1"
"3085","5881","1"
"2239","5881","1"
"3513","5882","1"
"3349","5882","1"
"3754","5882","1"
"3959","5883","1"
"3887","5883","1"
"2437","5883","1"
"3824","5883","1"
"2412","5884","1"
"3672","5885","1"
"2195","5885","1"
"3328","5885","1"
"2148","5885","1"
"3319","5886","1"
"2188","5886","1"
"3641","5886","1"
"3163","5886","1"
"3327","5886","1"
"3097","5887","1"
"3116","5887","1"
"2089","5888","1"
"2672","5888","1"
"3565","5888","1"
"3685","5888","1"
"2036","5889","1"
"2359","5889","1"
"2096","5889","1"
"3510","5889","1"
"3371","5889","1"
"2333","5890","1"
"3232","5890","1"
"3890","5890","1"
"2185","5891","1"
"3931","5891","1"
"2884","5891","1"
"2208","5891","1"
"3636","5892","1"
"2021","5892","1"
"3688","5893","1"
"3717","5893","1"
"2291","5893","1"
"3012","5894","1"
"3857","5894","1"
"2314","5894","1"
"3144","5894","1"
"3753","5894","1"
"3431","5895","1"
"3219","5896","1"
"3160","5896","1"
"2006","5896","1"
"2742","5897","1"
"2034","5897","1"
"3248","5898","1"
"2084","5898","1"
"2417","5899","1"
"3294","5899","1"
"2564","5899","1"
"3464","5899","1"
"2875","5900","1"
"2156","5900","1"
"3193","5900","1"
"2557","5900","1"
"3753","5900","1"
"2040","5901","1"
"2233","5901","1"
"3973","5901","1"
"2843","5902","1"
"2922","5902","1"
"3024","5903","1"
"3260","5903","1"
"2391","5903","1"
"3474","5903","1"
"3333","5904","1"
"2012","5904","1"
"3751","5904","1"
"2513","5905","1"
"2468","5905","1"
"2330","5905","1"
"2641","5905","1"
"3538","5906","1"
"2892","5906","1"
"2252","5906","1"
"3566","5906","1"
"3876","5907","1"
"3063","5907","1"
"2235","5907","1"
"3195","5908","1"
"2919","5908","1"
"2631","5908","1"
"3096","5908","1"
"2458","5909","1"
"2989","5909","1"
"2092","5910","1"
"2391","5910","1"
"3134","5911","1"
"3091","5911","1"
"2910","5911","1"
"2699","5911","1"
"3035","5912","1"
"3675","5913","1"
"2388","5914","1"
"2651","5914","1"
"3698","5914","1"
"3139","5914","1"
"3556","5914","1"
"3825","5915","1"
"3126","5915","1"
"2272","5915","1"
"2345","5916","1"
"2006","5916","1"
"3088","5916","1"
"3896","5916","1"
"2079","5916","1"
"3848","5917","1"
"3346","5917","1"
"2023","5917","1"
"2254","5917","1"
"3513","5918","1"
"2420","5919","1"
"3595","5919","1"
"2562","5919","1"
"3505","5920","1"
"3211","5920","1"
"2147","5920","1"
"2173","5920","1"
"3211","5920","1"
"2735","5921","1"
"2308","5922","1"
"3848","5922","1"
"2858","5922","1"
"2452","5922","1"
"2753","5923","1"
"2447","5923","1"
"2234","5923","1"
"2967","5923","1"
"2039","5923","1"
"3197","5924","1"
"2372","5925","1"
"2145","5925","1"
"2744","5925","1"
"2338","5925","1"
"2587","5926","1"
"2895","5926","1"
"3764","5927","1"
"2881","5927","1"
"3680","5927","1"
"2902","5927","1"
"3652","5927","1"
"2005","5928","1"
"2297","5929","1"
"3921","5929","1"
"3247","5930","1"
"3707","5931","1"
"3862","5931","1"
"2138","5931","1"
"2808","5931","1"
"3560","5931","1"
"3246","5932","1"
"2163","5932","1"
"2511","5932","1"
"3028","5932","1"
"2867","5933","1"
"3009","5933","1"
"2825","5933","1"
"3697","5933","1"
"3759","5933","1"
"3835","5934","1"
"2593","5935","1"
"3054","5936","1"
"2915","5936","1"
"3455","5936","1"
"3143","5936","1"
"3601","5937","1"
"3393","5937","1"
"2623","5937","1"
"3249","5937","1"
"3763","5937","1"
"2184","5938","1"
"3727","5939","1"
"2217","5939","1"
"3564","5939","1"
"3471","5940","1"
"3704","5941","1"
"2400","5941","1"
"3891","5941","1"
"3689","5941","1"
"2601","5942","1"
"2803","5942","1"
"3910","5942","1"
"3423","5942","1"
"2638","5943","1"
"2661","5944","1"
"2565","5944","1"
"3030","5944","1"
"2371","5945","1"
"2390","5945","1"
"2258","5945","1"
"2719","5945","1"
"3094","5946","1"
"2481","5946","1"
"2630","5947","1"
"3943","5947","1"
"2639","5948","1"
"2227","5948","1"
"3588","5948","1"
"3104","5948","1"
"3083","5948","1"
"3065","5949","1"
"2263","5949","1"
"3648","5949","1"
"3318","5949","1"
"3445","5949","1"
"3292","5950","1"
"3269","5950","1"
"3882","5950","1"
"3554","5950","1"
"3390","5950","1"
"3306","5951","1"
"2840","5951","1"
"3040","5951","1"
"3132","5951","1"
"2349","5952","1"
"3981","5952","1"
"2918","5952","1"
"2344","5952","1"
"2766","5952","1"
"3554","5953","1"
"3101","5953","1"
"2794","5954","1"
"2617","5954","1"
"2244","5954","1"
"3295","5955","1"
"2951","5955","1"
"3372","5955","1"
"2015","5955","1"
"2417","5955","1"
"2177","5956","1"
"3396","5957","1"
"3503","5957","1"
"2380","5958","1"
"3577","5958","1"
"3974","5959","1"
"2284","5959","1"
"2512","5959","1"
"2220","5960","1"
"2957","5961","1"
"3117","5961","1"
"2203","5961","1"
"3860","5962","1"
"3940","5962","1"
"3124","5962","1"
"2831","5962","1"
"3369","5962","1"
"2849","5963","1"
"3939","5963","1"
"2172","5963","1"
"2999","5963","1"
"2234","5963","1"
"3241","5964","1"
"3851","5964","1"
"2966","5964","1"
"3560","5964","1"
"3669","5965","1"
"3184","5965","1"
"3900","5965","1"
"2022","5965","1"
"2622","5966","1"
"2426","5966","1"
"3556","5966","1"
"3625","5966","1"
"3498","5967","1"
"2845","5968","1"
"2954","5968","1"
"3781","5968","1"
"2341","5968","1"
"2463","5968","1"
"3805","5969","1"
"3265","5969","1"
"3800","5970","1"
"2212","5970","1"
"3521","5971","1"
"3445","5971","1"
"2308","5972","1"
"3161","5972","1"
"2353","5972","1"
"3032","5972","1"
"2827","5972","1"
"2173","5973","1"
"2684","5974","1"
"2215","5974","1"
"3421","5974","1"
"3252","5974","1"
"3253","5974","1"
"2190","5975","1"
"2608","5976","1"
"2502","5976","1"
"3067","5976","1"
"3629","5976","1"
"3408","5976","1"
"3498","5977","1"
"2832","5977","1"
"2191","5977","1"
"2721","5977","1"
"2909","5978","1"
"2448","5978","1"
"3861","5978","1"
"3086","5979","1"
"2648","5979","1"
"3232","5980","1"
"2825","5980","1"
"3156","5980","1"
"3587","5980","1"
"3461","5980","1"
"3996","5981","1"
"2720","5981","1"
"2792","5981","1"
"3686","5981","1"
"2166","5981","1"
"2418","5982","1"
"3850","5983","1"
"2691","5983","1"
"3044","5983","1"
"3051","5983","1"
"2926","5984","1"
"3029","5984","1"
"3954","5984","1"
"2962","5984","1"
"2073","5985","1"
"2059","5985","1"
"3254","5986","1"
"3614","5986","1"
"3992","5986","1"
"3103","5986","1"
"3913","5986","1"
"3514","5987","1"
"2552","5987","1"
"2619","5988","1"
"3183","5988","1"
"3785","5988","1"
"2189","5989","1"
"2725","5989","1"
"3561","5989","1"
"3505","5989","1"
"3885","5989","1"
"3177","5990","1"
"3344","5990","1"
"2363","5990","1"
"2950","5990","1"
"2628","5991","1"
"3651","5991","1"
"3451","5992","1"
"2746","5992","1"
"3013","5992","1"
"3866","5992","1"
"3569","5992","1"
"3576","5993","1"
"3860","5993","1"
"3377","5994","1"
"2576","5994","1"
"2670","5994","1"
"2525","5995","1"
"2392","5995","1"
"2681","5995","1"
"2169","5995","1"
"3278","5995","1"
"3784","5996","1"
"2277","5996","1"
"2982","5996","1"
"3241","5996","1"
"2118","5997","1"
"3634","5997","1"
"2323","5997","1"
"2797","5998","1"
"2542","5998","1"
"3508","5998","1"
"3520","5998","1"
"3487","5999","1"
"2857","5999","1"
"2770","5999","1"
"2763","5999","1"
"4000","7873","2"
"4000","6405","2"
"4001","7621","2"
"4001","6261","2"
"4001","7194","2"
"4001","7109","2"
"4001","6048","2"
"4002","6353","2"
"4002","6891","2"
"4002","6052","2"
"4002","6636","2"
"4003","6523","2"
"4004","6325","2"
"4004","7255","2"
"4004","6333","2"
"4004","6858","2"
"4005","6925","2"
"4006","6986","2"
"4007","7931","2"
"4007","7953","2"
"4007","6432","2"
"4008","7856","2"
"4008","7644","2"
"4008","7595","2"
"4008","7016","2"
"4008","7832","2"
"4009","7754","2"
"4009","7362","2"
"4009","6188","2"
"4009","6603","2"
"4009","6996","2"
"4010","7490","2"
"4010","6630","2"
"4010","6705","2"
"4010","7329","2"
"4011","6844","2"
"4012","6295","2"
"4012","7805","2"
"4012","7899","2"
"4013","7304","2"
"4014","7952","2"
"4014","7116","2"
"4014","6921","2"
"4014","6989","2"
"4015","6898","2"
"4015","7976","2"
"4015","6472","2"
"4015","7092","2"
"4015","6998","2"
"4016","7109","2"
"4016","7381","2"
"4016","7161","2"
"4016","6598","2"
"4016","7596","2"
"4017","6512","2"
"4017","6442","2"
"4018","6426","2"
"4019","7661","2"
"4019","7999","2"
"4019","7709","2"
"4019","7112","2"
"4020","6166","2"
"4020","7075","2"
"4020","6168","2"
"4020","7790","2"
"4021","7647","2"
"4021","7032","2"
"4022","6995","2"
"4022","6268","2"
"4022","6830","2"
"4022","6760","2"
"4023","6091","2"
"4024","7258","2"
"4024","6102","2"
"4024","7912","2"
"4024","7261","2"
"4025","6925","2"
"4025","7026","2"
"4025","6225","2"
"4025","6614","2"
"4026","7573","2"
"4026","6000","2"
"4026","7968","2"
"4026","6381","2"
"4027","7651","2"
"4027","6284","2"
"4027","6097","2"
"4027","7075","2"
"4028","6160","2"
"4028","6269","2"
"4028","6330","2"
"4028","6896","2"
"4029","7770","2"
"4029","6267","2"
"4029","7038","2"
"4030","6961","2"
"4030","6697","2"
"4030","7983","2"
"4031","7365","2"
"4031","6166","2"
"4031","6608","2"
"4031","6787","2"
"4032","7762","2"
"4032","7890","2"
"4032","7937","2"
"4033","6250","2"
"4033","6688","2"
"4034","7732","2"
"4034","6125","2"
"4035","6028","2"
"4035","6374","2"
"4036","6112","2"
"4036","7137","2"
"4036","6996","2"
"4037","7370","2"
"4037","6587","2"
"4037","6228","2"
"4037","7478","2"
"4037","6009","2"
"4038","6256","2"
"4039","7380","2"
"4039","6057","2"
"4040","7291","2"
"4040","6556","2"
"4040","7851","2"
"4040","6098","2"
"4040","7147","2"
"4041","7821","2"
"4041","7626","2"
"4041","6483","2"
"4042","6718","2"
"4043","6094","2"
"4044","7805","2"
"4044","6450","2"
"4044","7849","2"
"4044","7101","2"
"4044","6185","2"
"4045","7120","2"
"4045","7852","2"
"4045","7021","2"
"4045","7552","2"
"4045","6444","2"
"4046","7467","2"
"4046","7567","2"
"4046","6065","2"
"4046","6633","2"
"4046","6114","2"
"4047","6320","2"
"4047","6943","2"
"4047","7766","2"
"4047","6661","2"
"4048","7665","2"
"4048","6948","2"
"4048","6852","2"
"4049","6726","2"
"4049","6089","2"
"4049","6301","2"
"4049","6427","2"
"4050","6885","2"
"4050","6470","2"
"4050","7298","2"
"4050","6616","2"
"4050","7886","2"
"4051","7242","2"
"4052","7304","2"
"4052","6204","2"
"4052","6981","2"
"4052","6911","2"
"4053","6988","2"
"4053","7206","2"
"4054","6470","2"
"4054","7120","2"
"4055","7096","2"
"4055","7385","2"
"4055","7276","2"
"4055","6830","2"
"4055","7026","2"
"4056","6433","2"
"4056","6161","2"
"4057","7249","2"
"4057","7630","2"
"4058","7279","2"
"4058","7443","2"
"4058","7592","2"
"4058","6447","2"
"4058","6732","2"
"4059","7957","2"
"4060","7834","2"
"4060","7151","2"
"4060","7052","2"
"4060","6254","2"
"4060","7636","2"
"4061","7474","2"
"4061","7180","2"
"4061","6077","2"
"4061","7354","2"
"4061","6732","2"
"4062","7882","2"
"4062","6856","2"
"4062","6489","2"
"4063","7726","2"
"4063","6510","2"
"4064","7149","2"
"4064","6428","2"
"4064","7297","2"
"4065","7200","2"
"4065","7879","2"
"4065","6286","2"
"4065","6046","2"
"4065","7976","2"
"4066","6313","2"
"4066","6979","2"
"4067","6774","2"
"4067","7907","2"
"4068","7277","2"
"4068","7464","2"
"4069","6629","2"
"4069","7856","2"
"4070","7441","2"
"4070","7051","2"
"4070","6813","2"
"4070","6389","2"
"4071","6978","2"
"4071","6470","2"
"4072","7049","2"
"4072","7319","2"
"4073","6522","2"
"4073","6899","2"
"4073","7692","2"
"4073","7672","2"
"4073","6578","2"
"4074","7893","2"
"4074","6014","2"
"4074","6304","2"
"4074","6093","2"
"4075","7097","2"
"4075","7596","2"
"4076","6334","2"
"4077","7282","2"
"4077","6038","2"
"4077","7111","2"
"4077","6979","2"
"4077","7851","2"
"4078","7534","2"
"4078","6415","2"
"4078","6570","2"
"4079","7503","2"
"4079","7455","2"
"4079","7282","2"
"4079","6593","2"
"4079","6962","2"
"4080","7684","2"
"4080","6012","2"
"4080","7340","2"
"4080","6116","2"
"4080","7937","2"
"4081","7982","2"
"4081","7659","2"
"4082","7897","2"
"4082","7320","2"
"4082","6966","2"
"4082","6298","2"
"4083","6958","2"
"4083","7500","2"
"4083","7582","2"
"4083","6097","2"
"4084","7916","2"
"4084","7759","2"
"4084","6147","2"
"4084","7643","2"
"4084","7507","2"
"4085","6494","2"
"4085","6030","2"
"4085","6261","2"
"4086","7446","2"
"4086","7518","2"
"4086","7809","2"
"4087","7215","2"
"4087","7231","2"
"4087","7669","2"
"4088","6959","2"
"4088","6777","2"
"4088","6788","2"
"4088","6033","2"
"4089","6586","2"
"4089","6628","2"
"4090","7782","2"
"4090","7623","2"
"4090","7534","2"
"4091","6610","2"
"4091","7786","2"
"4091","6740","2"
"4092","6152","2"
"4092","6512","2"
"4093","6851","2"
"4093","6488","2"
"4093","6485","2"
"4093","6338","2"
"4093","6797","2"
"4094","6524","2"
"4094","7084","2"
"4095","6736","2"
"4095","7583","2"
"4096","6470","2"
"4096","6974","2"
"4096","7683","2"
"4096","6913","2"
"4097","6604","2"
"4097","7828","2"
"4097","6261","2"
"4098","7008","2"
"4098","6317","2"
"4098","6180","2"
"4098","6474","2"
"4098","6588","2"
"4099","7559","2"
"4099","6947","2"
"4099","7828","2"
"4099","6088","2"
"4100","7136","2"
"4101","6880","2"
"4101","7790","2"
"4101","7616","2"
"4101","6667","2"
"4102","6429","2"
"4102","7687","2"
"4102","7707","2"
"4102","7699","2"
"4102","6302","2"
"4103","6769","2"
"4103","6216","2"
"4103","6011","2"
"4103","6895","2"
"4104","7090","2"
"4104","7967","2"
"4105","7788","2"
"4105","7360","2"
"4105","7564","2"
"4105","7836","2"
"4105","6644","2"
"4106","7590","2"
"4107","7056","2"
"4107","7541","2"
"4108","7501","2"
"4109","7237","2"
"4109","6130","2"
"4109","6742","2"
"4110","6526","2"
"4110","7411","2"
"4110","7102","2"
"4110","6517","2"
"4111","6769","2"
"4111","6313","2"
"4111","6903","2"
"4111","6921","2"
"4112","6044","2"
"4112","7055","2"
"4112","6355","2"
"4112","6233","2"
"4113","6993","2"
"4114","7373","2"
"4114","7658","2"
"4114","7752","2"
"4114","7608","2"
"4114","7836","2"
"4115","6721","2"
"4116","7219","2"
"4116","6263","2"
"4117","7225","2"
"4117","7830","2"
"4118","7841","2"
"4118","6878","2"
"4118","7316","2"
"4118","6788","2"
"4118","7003","2"
"4119","7678","2"
"4119","6892","2"
"4119","7507","2"
"4120","7021","2"
"4120","7029","2"
"4120","6666","2"
"4120","7549","2"
"4121","7950","2"
"4121","6988","2"
"4121","7196","2"
"4121","7320","2"
"4121","6279","2"
"4122","6456","2"
"4123","6207","2"
"4124","6117","2"
"4125","6590","2"
"4125","7415","2"
"4125","6637","2"
"4125","7412","2"
"4125","6593","2"
"4126","6927","2"
"4126","7297","2"
"4126","7998","2"
"4126","6164","2"
"4126","7991","2"
"4127","6441","2"
"4127","6653","2"
"4127","7655","2"
"4127","7247","2"
"4128","6867","2"
"4129","6429","2"
"4129","7200","2"
"4129","7357","2"
"4129","6057","2"
"4130","7854","2"
"4130","7626","2"
"4130","6636","2"
"4130","6529","2"
"4130","6542","2"
"4131","7963","2"
"4131","7205","2"
"4131","6459","2"
"4132","7398","2"
"4132","7304","2"
"4133","6362","2"
"4133","7719","2"
"4134","6371","2"
"4134","6287","2"
"4135","6445","2"
"4136","6924","2"
"4136","7919","2"
"4136","6836","2"
"4137","7081","2"
"4137","7344","2"
"4137","7766","2"
"4137","6409","2"
"4137","7729","2"
"4138","7909","2"
"4138","7096","2"
"4138","6733","2"
"4138","7286","2"
"4139","7713","2"
"4139","6520","2"
"4139","6325","2"
"4139","7067","2"
"4139","7482","2"
"4140","6636","2"
"4140","7407","2"
"4140","6501","2"
"4140","6840","2"
"4141","7235","2"
"4141","6541","2"
"4141","7926","2"
"4142","6166","2"
"4142","7015","2"
"4143","7934","2"
"4143","7825","2"
"4143","6127","2"
"4143","7913","2"
"4143","7744","2"
"4144","6824","2"
"4144","7662","2"
"4144","7163","2"
"4145","6086","2"
"4146","7878","2"
"4146","7430","2"
"4146","7844","2"
"4146","7292","2"
"4147","7078","2"
"4147","6434","2"
"4147","7126","2"
"4147","7485","2"
"4147","6150","2"
"4148","6840","2"
"4148","6795","2"
"4148","7298","2"
"4149","6201","2"
"4149","7507","2"
"4149","6267","2"
"4149","6383","2"
"4150","7288","2"
"4150","7619","2"
"4151","6746","2"
"4151","6884","2"
"4151","6106","2"
"4151","6018","2"
"4151","6271","2"
"4152","7637","2"
"4152","7372","2"
"4152","7892","2"
"4152","6796","2"
"4153","7057","2"
"4153","6804","2"
"4153","6192","2"
"4153","6795","2"
"4153","7225","2"
"4154","7382","2"
"4154","7695","2"
"4154","6212","2"
"4154","6780","2"
"4154","7294","2"
"4155","7588","2"
"4156","6313","2"
"4157","6091","2"
"4157","7039","2"
"4157","7805","2"
"4157","7043","2"
"4158","6681","2"
"4158","7466","2"
"4158","6121","2"
"4158","6081","2"
"4159","7616","2"
"4159","6052","2"
"4160","6916","2"
"4161","7362","2"
"4161","7724","2"
"4161","6406","2"
"4161","7724","2"
"4162","6300","2"
"4162","7544","2"
"4162","7809","2"
"4162","7717","2"
"4162","6037","2"
"4163","6080","2"
"4163","6479","2"
"4163","6368","2"
"4163","6449","2"
"4163","6139","2"
"4164","7804","2"
"4164","6687","2"
"4164","7393","2"
"4164","7778","2"
"4165","6174","2"
"4165","7932","2"
"4165","7786","2"
"4165","7360","2"
"4165","6298","2"
"4166","7110","2"
"4166","7742","2"
"4166","6980","2"
"4167","7418","2"
"4167","6793","2"
"4167","7187","2"
"4167","7858","2"
"4168","7484","2"
"4168","6298","2"
"4168","7857","2"
"4168","7743","2"
"4168","6127","2"
"4169","6509","2"
"4169","7508","2"
"4169","6780","2"
"4169","6714","2"
"4169","7274","2"
"4170","7852","2"
"4170","6029","2"
"4171","7814","2"
"4171","7779","2"
"4171","6315","2"
"4171","6751","2"
"4171","7776","2"
"4172","6911","2"
"4172","6151","2"
"4172","7424","2"
"4172","7971","2"
"4172","7892","2"
"4173","7661","2"
"4173","7839","2"
"4173","6701","2"
"4174","7662","2"
"4174","6519","2"
"4174","7076","2"
"4175","7971","2"
"4175","7749","2"
"4175","6527","2"
"4175","6826","2"
"4175","6795","2"
"4176","6341","2"
"4176","7730","2"
"4176","6051","2"
"4176","6427","2"
"4176","6299","2"
"4177","6887","2"
"4177","7910","2"
"4177","7255","2"
"4177","7568","2"
"4178","7925","2"
"4179","7401","2"
"4180","7839","2"
"4181","7374","2"
"4182","7260","2"
"4182","7452","2"
"4182","7616","2"
"4182","7124","2"
"4182","7379","2"
"4183","7629","2"
"4184","7196","2"
"4184","7165","2"
"4185","7267","2"
"4186","6292","2"
"4186","6733","2"
"4187","6583","2"
"4187","6619","2"
"4188","6731","2"
"4188","6478","2"
"4188","7336","2"
"4188","6676","2"
"4188","7841","2"
"4189","7239","2"
"4189","7878","2"
"4189","6969","2"
"4189","7769","2"
"4190","6848","2"
"4190","7191","2"
"4191","6979","2"
"4191","7304","2"
"4191","6629","2"
"4192","6668","2"
"4192","7523","2"
"4192","7136","2"
"4193","6506","2"
"4193","7865","2"
"4194","7668","2"
"4194","6136","2"
"4195","7764","2"
"4195","6009","2"
"4195","6860","2"
"4196","6023","2"
"4196","6636","2"
"4197","6417","2"
"4197","7843","2"
"4197","7039","2"
"4197","6388","2"
"4198","6847","2"
"4198","7389","2"
"4199","7625","2"
"4199","7680","2"
"4199","7337","2"
"4200","7708","2"
"4200","7674","2"
"4201","7133","2"
"4201","6959","2"
"4202","6414","2"
"4202","7545","2"
"4203","7007","2"
"4203","6475","2"
"4203","6017","2"
"4203","7927","2"
"4204","7365","2"
"4204","6532","2"
"4204","7074","2"
"4204","6524","2"
"4205","7236","2"
"4206","7130","2"
"4207","6291","2"
"4207","6419","2"
"4207","7035","2"
"4207","6135","2"
"4208","7133","2"
"4208","7404","2"
"4209","7402","2"
"4209","7939","2"
"4210","7322","2"
"4210","7822","2"
"4210","7054","2"
"4210","6419","2"
"4210","7744","2"
"4211","6647","2"
"4212","6285","2"
"4212","7692","2"
"4213","7852","2"
"4213","6579","2"
"4214","7426","2"
"4214","7676","2"
"4214","6688","2"
"4215","6426","2"
"4216","6562","2"
"4217","6321","2"
"4217","7067","2"
"4217","6484","2"
"4217","7932","2"
"4217","6576","2"
"4218","7666","2"
"4219","6819","2"
"4219","6400","2"
"4220","7623","2"
"4220","7144","2"
"4220","7851","2"
"4220","6558","2"
"4220","7816","2"
"4221","7243","2"
"4221","7825","2"
"4222","7063","2"
"4222","7485","2"
"4222","7433","2"
"4222","7856","2"
"4222","6940","2"
"4223","6790","2"
"4224","6759","2"
"4224","7883","2"
"4224","7161","2"
"4224","6621","2"
"4225","7198","2"
"4225","6054","2"
"4226","6709","2"
"4226","7331","2"
"4226","6422","2"
"4226","7725","2"
"4227","6706","2"
"4227","6758","2"
"4227","6428","2"
"4227","6113","2"
"4228","7702","2"
"4228","7448","2"
"4228","6400","2"
"4228","6668","2"
"4228","7219","2"
"4229","6247","2"
"4230","7840","2"
"4231","6743","2"
"4231","6154","2"
"4231","7274","2"
"4232","6293","2"
"4233","6447","2"
"4233","7966","2"
"4233","7921","2"
"4234","7229","2"
"4234","7778","2"
"4235","6114","2"
"4235","7491","2"
"4236","7140","2"
"4236","6862","2"
"4236","6744","2"
"4236","7197","2"
"4236","7351","2"
"4237","7391","2"
"4237","6231","2"
"4237","7297","2"
"4237","7641","2"
"4238","7186","2"
"4238","6668","2"
"4239","6564","2"
"4239","7735","2"
"4239","7460","2"
"4239","7412","2"
"4239","6366","2"
"4240","7599","2"
"4240","7091","2"
"4241","7425","2"
"4241","7295","2"
"4242","6977","2"
"4242","6030","2"
"4243","6806","2"
"4243","6014","2"
"4243","7402","2"
"4243","6413","2"
"4243","7698","2"
"4244","6726","2"
"4244","7001","2"
"4245","7460","2"
"4245","7488","2"
"4245","6985","2"
"4246","7543","2"
"4247","6797","2"
"4247","7759","2"
"4248","7379","2"
"4248","7103","2"
"4249","7317","2"
"4249","7336","2"
"4249","7906","2"
"4249","7795","2"
"4249","6869","2"
"4250","7513","2"
"4251","6961","2"
"4251","7156","2"
"4251","7253","2"
"4251","6052","2"
"4252","7988","2"
"4252","7382","2"
"4252","7758","2"
"4252","6417","2"
"4252","6929","2"
"4253","6395","2"
"4254","6153","2"
"4254","7154","2"
"4255","6222","2"
"4255","7974","2"
"4255","7173","2"
"4255","7020","2"
"4255","7074","2"
"4256","7823","2"
"4256","7724","2"
"4256","6524","2"
"4256","6962","2"
"4257","7255","2"
"4258","7368","2"
"4258","6392","2"
"4258","7675","2"
"4258","7803","2"
"4258","6649","2"
"4259","6563","2"
"4259","7164","2"
"4259","6797","2"
"4259","7562","2"
"4259","7939","2"
"4260","6490","2"
"4260","6474","2"
"4261","6982","2"
"4261","7566","2"
"4261","6553","2"
"4261","7939","2"
"4261","6111","2"
"4262","7133","2"
"4262","6924","2"
"4263","6702","2"
"4263","6784","2"
"4263","7614","2"
"4264","7903","2"
"4264","6788","2"
"4264","6912","2"
"4264","7268","2"
"4265","6838","2"
"4266","7534","2"
"4266","6324","2"
"4267","6020","2"
"4267","6701","2"
"4268","6844","2"
"4268","7670","2"
"4268","6950","2"
"4268","7378","2"
"4268","6181","2"
"4269","6863","2"
"4269","7608","2"
"4270","7567","2"
"4271","6239","2"
"4272","7210","2"
"4272","6178","2"
"4272","7433","2"
"4272","7942","2"
"4273","6142","2"
"4273","7792","2"
"4273","6276","2"
"4273","6022","2"
"4274","7440","2"
"4274","6775","2"
"4274","7978","2"
"4275","6228","2"
"4276","6386","2"
"4277","6665","2"
"4277","6457","2"
"4277","6300","2"
"4277","6227","2"
"4277","6683","2"
"4278","7542","2"
"4278","7155","2"
"4279","7935","2"
"4279","6764","2"
"4279","6559","2"
"4279","6394","2"
"4279","7784","2"
"4280","7980","2"
"4280","7184","2"
"4280","7574","2"
"4280","6777","2"
"4281","6571","2"
"4281","6386","2"
"4282","7626","2"
"4282","7618","2"
"4282","7706","2"
"4282","6051","2"
"4283","6548","2"
"4283","6825","2"
"4283","7407","2"
"4284","7075","2"
"4284","6522","2"
"4285","7374","2"
"4285","6128","2"
"4285","6188","2"
"4285","7284","2"
"4286","7589","2"
"4287","7817","2"
"4287","7124","2"
"4287","6373","2"
